customer_id,tenure,monthly_charges,total_charges,contract,usage_frequency,support_tickets,engagement_score,last_activity_days,churn,cluster,segment_name
CUS-004692,39,70.59,2769.62,One year,Medium,6,9,7,0,3,New / At-Risk
CUS-004693,4,118.26,455.94,Month-to-month,High,4,90,1,0,0,High Value / Loyal
CUS-004694,19,29.49,583.55,One year,High,8,2,45,1,3,New / At-Risk
CUS-004695,45,132.47,5944.23,Month-to-month,Low,0,96,23,1,1,Low Value / Dormant
CUS-004696,43,75.93,3148.32,Month-to-month,High,9,42,40,1,2,Mid Value / Moderate
CUS-004697,13,95.57,1268.68,Two year,Medium,6,70,55,0,0,High Value / Loyal
CUS-004698,13,118.47,1565.3,Month-to-month,High,9,84,45,1,0,High Value / Loyal
CUS-004699,60,54.59,3426.8,One year,High,4,72,13,1,2,Mid Value / Moderate
CUS-004700,57,135.74,7691.98,Two year,Low,8,68,52,1,1,Low Value / Dormant
CUS-004701,52,147.3,7481.7,Two year,Medium,6,89,43,0,1,Low Value / Dormant
CUS-004702,53,84.26,4269.06,One year,Medium,3,31,42,1,2,Mid Value / Moderate
CUS-004703,43,141.8,6239.63,One year,Low,7,19,0,1,1,Low Value / Dormant
CUS-004704,42,20.15,856.09,Two year,High,8,71,53,0,2,Mid Value / Moderate
CUS-004705,26,136.25,3709.95,Two year,Low,8,47,32,0,3,New / At-Risk
CUS-004706,23,60.44,1419.52,One year,Medium,9,37,10,1,3,New / At-Risk
CUS-004707,43,60.49,2713.94,One year,High,3,94,19,0,0,High Value / Loyal
CUS-004708,28,49.65,1458.58,Month-to-month,Low,5,91,56,1,0,High Value / Loyal
CUS-004709,9,61.21,546.96,Month-to-month,Medium,3,81,14,1,0,High Value / Loyal
CUS-004710,20,47.75,921.66,Month-to-month,Medium,0,96,27,0,0,High Value / Loyal
CUS-004711,56,137.76,7480.08,One year,High,5,19,20,0,1,Low Value / Dormant
CUS-004712,39,136.87,5241.1,Month-to-month,High,7,89,22,1,1,Low Value / Dormant
CUS-004713,51,33.29,1699.17,One year,Medium,5,93,8,0,2,Mid Value / Moderate
CUS-004714,12,38.57,445.38,One year,High,2,25,19,0,3,New / At-Risk
CUS-004715,55,132.06,7119.41,Month-to-month,High,7,53,52,1,1,Low Value / Dormant
CUS-004716,11,71.86,775.29,Month-to-month,High,9,96,53,1,0,High Value / Loyal
CUS-004717,26,42.01,1037.98,One year,Medium,8,75,16,0,0,High Value / Loyal
CUS-004718,42,86.39,3575.34,Two year,Medium,0,4,41,0,3,New / At-Risk
CUS-004719,27,74.17,1925.64,One year,Medium,5,46,14,0,3,New / At-Risk
CUS-004720,11,48.49,529.65,Month-to-month,High,9,31,43,0,3,New / At-Risk
CUS-004721,38,113.7,4189.4,One year,Medium,7,36,4,0,1,Low Value / Dormant
CUS-004722,43,102.07,4530.28,Two year,Low,1,4,45,1,1,Low Value / Dormant
CUS-004723,19,32.96,599.9,One year,Medium,3,2,41,1,3,New / At-Risk
CUS-004724,64,140.3,9307.55,Month-to-month,High,0,39,51,0,1,Low Value / Dormant
CUS-004725,6,92.6,560.08,Month-to-month,Medium,3,97,32,1,0,High Value / Loyal
CUS-004726,46,52.53,2406.23,Month-to-month,High,1,44,29,0,2,Mid Value / Moderate
CUS-004727,42,46.82,1976.13,Month-to-month,Medium,2,91,15,1,0,High Value / Loyal
CUS-004728,65,37.67,2418.42,Month-to-month,Low,3,90,35,1,2,Mid Value / Moderate
CUS-004729,59,75.2,4271.74,One year,Low,2,19,36,1,2,Mid Value / Moderate
CUS-004730,52,37.62,2008.27,One year,Medium,5,41,40,0,2,Mid Value / Moderate
CUS-004731,47,74.06,3629.58,One year,Medium,6,97,48,1,0,High Value / Loyal
CUS-004732,7,39.34,287.78,Month-to-month,High,6,38,37,1,3,New / At-Risk
CUS-004733,11,105.38,1179.02,Month-to-month,Low,0,74,23,0,0,High Value / Loyal
CUS-004734,61,122.08,7380.21,One year,Medium,4,65,24,0,1,Low Value / Dormant
CUS-004735,68,91.44,6204.33,Two year,Low,2,35,26,0,1,Low Value / Dormant
CUS-004736,25,108.41,2752.73,Month-to-month,Medium,0,11,4,1,3,New / At-Risk
CUS-004737,12,141.99,1758.92,Month-to-month,Medium,0,59,49,0,0,High Value / Loyal
CUS-004738,26,102.99,2644.11,Month-to-month,High,1,78,48,1,0,High Value / Loyal
CUS-004739,12,67.34,841.77,One year,Medium,9,70,20,1,0,High Value / Loyal
CUS-004740,43,78.43,3313.33,Two year,Low,7,43,42,1,2,Mid Value / Moderate
CUS-004741,51,131.87,6746.04,One year,Medium,3,89,34,0,1,Low Value / Dormant
CUS-004742,37,36.99,1431.91,Two year,Medium,9,87,5,1,0,High Value / Loyal
CUS-004743,46,62.35,2993.58,Month-to-month,Medium,2,5,8,0,2,Mid Value / Moderate
CUS-004744,53,95.05,5136.07,Month-to-month,Low,7,26,44,0,1,Low Value / Dormant
CUS-004745,13,107.93,1378.48,Two year,High,1,82,26,0,0,High Value / Loyal
CUS-004746,54,119.25,6258.83,Month-to-month,Medium,8,32,0,0,1,Low Value / Dormant
CUS-004747,57,61.37,3351.05,Month-to-month,High,3,47,29,0,2,Mid Value / Moderate
CUS-004748,4,38.96,159.1,Two year,Medium,8,56,14,0,0,High Value / Loyal
CUS-004749,49,144.13,7064.76,Month-to-month,Medium,0,85,31,0,1,Low Value / Dormant
CUS-004750,7,29.93,211.03,Month-to-month,Medium,4,90,19,0,0,High Value / Loyal
CUS-004751,11,32.45,356.02,Month-to-month,Medium,9,50,3,1,0,High Value / Loyal
CUS-004752,54,84.34,4546.73,One year,Medium,6,99,59,0,1,Low Value / Dormant
CUS-004753,45,126.51,5733.31,Month-to-month,Low,3,74,54,1,1,Low Value / Dormant
CUS-004754,23,120.69,2890.76,Month-to-month,Medium,4,58,33,1,0,High Value / Loyal
CUS-004755,28,141.9,3786.23,One year,Low,8,28,47,1,3,New / At-Risk
CUS-004756,57,38.41,2255.31,Two year,Medium,5,95,55,1,2,Mid Value / Moderate
CUS-004757,26,68.84,1770.36,Month-to-month,High,5,79,37,1,0,High Value / Loyal
CUS-004758,25,56.68,1451.67,One year,Medium,1,55,19,0,0,High Value / Loyal
CUS-004759,54,131.91,7442.81,One year,Medium,0,58,46,1,1,Low Value / Dormant
CUS-004760,29,83.49,2374.2,Month-to-month,Low,3,40,50,1,3,New / At-Risk
CUS-004761,36,23.49,810.94,Month-to-month,Medium,9,58,57,1,2,Mid Value / Moderate
CUS-004762,14,112.04,1526.51,One year,Low,2,72,27,1,0,High Value / Loyal
CUS-004763,35,70.53,2399.97,One year,Low,6,46,38,1,2,Mid Value / Moderate
CUS-004764,30,89.05,2736.08,Month-to-month,Low,6,74,24,0,0,High Value / Loyal
CUS-004765,17,136.19,2213.83,Month-to-month,High,5,45,10,1,3,New / At-Risk
CUS-004766,67,53.38,3415.59,Month-to-month,High,4,10,49,1,2,Mid Value / Moderate
CUS-004767,30,51.23,1566.79,One year,High,2,82,7,0,0,High Value / Loyal
CUS-004768,45,54.22,2453.51,One year,High,3,48,33,1,2,Mid Value / Moderate
CUS-004769,51,63.95,3234.83,One year,High,4,92,26,0,2,Mid Value / Moderate
CUS-004770,47,33.96,1607.96,One year,Low,3,62,43,0,2,Mid Value / Moderate
CUS-004771,53,110.64,6001.79,Two year,Medium,2,28,21,0,1,Low Value / Dormant
CUS-004772,64,46.96,2886.38,Two year,High,1,20,7,1,2,Mid Value / Moderate
CUS-004773,38,140.4,5363.59,One year,Medium,4,88,32,0,1,Low Value / Dormant
CUS-004774,64,48.04,3174.25,One year,Medium,1,70,38,0,2,Mid Value / Moderate
CUS-004775,7,53.23,367.51,Month-to-month,Medium,1,41,8,1,3,New / At-Risk
CUS-004776,22,58.61,1323.39,Month-to-month,Medium,1,96,53,1,0,High Value / Loyal
CUS-004777,41,119.91,5086.13,One year,Medium,1,6,21,0,1,Low Value / Dormant
CUS-004778,10,75.59,780.15,Two year,Medium,7,11,8,0,3,New / At-Risk
CUS-004779,57,126.51,7319.7,Month-to-month,Low,6,30,30,1,1,Low Value / Dormant
CUS-004780,7,122.03,872.78,One year,Low,8,3,33,1,3,New / At-Risk
CUS-004781,50,140.83,7244.26,Two year,High,2,72,3,0,1,Low Value / Dormant
CUS-004782,52,118.36,6298.48,Two year,Medium,0,33,45,0,1,Low Value / Dormant
CUS-004783,33,26.75,878.43,One year,High,5,54,13,0,2,Mid Value / Moderate
CUS-004784,1,128.85,124.45,Month-to-month,High,8,47,58,1,3,New / At-Risk
CUS-004785,53,141.95,7380.17,Month-to-month,Medium,0,83,7,0,1,Low Value / Dormant
CUS-004786,60,149.18,8688.74,Month-to-month,High,0,10,52,0,1,Low Value / Dormant
CUS-004787,34,36.28,1216.59,One year,Low,3,19,40,1,2,Mid Value / Moderate
CUS-004788,4,99.73,398.48,Month-to-month,High,9,9,34,1,3,New / At-Risk
CUS-004789,17,45.93,816.65,Month-to-month,Medium,0,7,21,1,3,New / At-Risk
CUS-004790,4,54.13,226.45,One year,High,8,61,53,0,0,High Value / Loyal
CUS-004791,43,116.93,5163.36,One year,High,5,14,50,1,1,Low Value / Dormant
CUS-004792,4,147.1,616.64,One year,Medium,4,2,5,1,3,New / At-Risk
CUS-004793,1,97.33,102.18,Two year,High,4,22,32,0,3,New / At-Risk
CUS-004794,71,130.58,9628.06,Month-to-month,Medium,1,60,52,0,1,Low Value / Dormant
CUS-004795,50,21.15,1013.27,Month-to-month,Low,2,45,17,0,2,Mid Value / Moderate
CUS-004796,61,24.76,1499.32,One year,High,6,20,7,0,2,Mid Value / Moderate
CUS-004797,35,97.57,3426.75,Month-to-month,High,3,26,6,0,3,New / At-Risk
CUS-004798,8,70.57,543.32,One year,Low,5,59,31,1,0,High Value / Loyal
CUS-004799,24,135.67,3356.54,One year,High,7,68,6,0,0,High Value / Loyal
CUS-004800,36,59.26,2058.33,One year,Medium,0,39,9,0,2,Mid Value / Moderate
CUS-004801,50,76.17,3763.9,Month-to-month,Low,5,23,35,1,2,Mid Value / Moderate
CUS-004802,43,88.63,3646.72,Two year,Medium,0,80,49,0,0,High Value / Loyal
CUS-004803,27,55.5,1502.05,Two year,High,7,25,50,0,3,New / At-Risk
CUS-004804,32,138.1,4462.22,Month-to-month,Medium,3,73,30,0,1,Low Value / Dormant
CUS-004805,18,80.39,1481.04,Month-to-month,High,4,53,30,1,0,High Value / Loyal
CUS-004806,28,75.14,2070.15,One year,High,9,11,9,1,3,New / At-Risk
CUS-004807,29,130.47,3817.82,Month-to-month,High,1,25,19,0,3,New / At-Risk
CUS-004808,16,60.56,991.6,One year,Low,2,31,50,1,3,New / At-Risk
CUS-004809,47,126.27,6090.22,Month-to-month,Medium,6,46,34,1,1,Low Value / Dormant
CUS-004810,59,35.9,2075.82,Two year,Low,6,27,28,0,2,Mid Value / Moderate
CUS-004811,31,43.76,1297.99,Month-to-month,Medium,7,63,29,1,0,High Value / Loyal
CUS-004812,4,143.61,547.88,Two year,High,2,47,48,0,3,New / At-Risk
CUS-004813,37,129.52,4920.63,Month-to-month,Low,1,14,30,0,1,Low Value / Dormant
CUS-004814,17,70.43,1183.54,Month-to-month,Medium,1,23,32,1,3,New / At-Risk
CUS-004815,39,103.0,3869.93,Month-to-month,High,5,16,55,1,3,New / At-Risk
CUS-004816,48,142.59,6628.19,Two year,High,1,20,39,0,1,Low Value / Dormant
CUS-004817,46,47.54,2245.12,One year,Low,3,3,48,0,2,Mid Value / Moderate
CUS-004818,48,27.67,1341.36,One year,Medium,8,6,3,0,2,Mid Value / Moderate
CUS-004819,39,89.87,3505.45,Month-to-month,High,9,29,33,1,3,New / At-Risk
CUS-004820,4,38.54,156.05,Month-to-month,Medium,2,4,16,0,3,New / At-Risk
CUS-004821,30,44.35,1282.31,One year,Medium,0,65,33,0,0,High Value / Loyal
CUS-004822,30,135.9,4003.23,One year,High,1,8,31,0,3,New / At-Risk
CUS-004823,22,20.96,455.37,Month-to-month,Medium,9,48,32,0,2,Mid Value / Moderate
CUS-004824,66,126.19,8173.82,Month-to-month,Medium,9,84,36,0,1,Low Value / Dormant
CUS-004825,12,87.2,1084.58,Month-to-month,Low,6,16,30,1,3,New / At-Risk
CUS-004826,36,92.71,3364.67,Month-to-month,High,8,47,25,0,3,New / At-Risk
CUS-004827,18,107.33,1976.24,One year,High,8,31,30,0,3,New / At-Risk
CUS-004828,53,76.09,3926.48,Month-to-month,High,3,96,30,1,2,Mid Value / Moderate
CUS-004829,71,35.03,2428.42,One year,Medium,7,98,27,0,2,Mid Value / Moderate
CUS-004830,1,33.37,32.45,One year,Medium,0,29,37,1,3,New / At-Risk
CUS-004831,58,118.07,6976.62,One year,Medium,5,76,43,1,1,Low Value / Dormant
CUS-004832,6,48.73,287.99,One year,Low,7,68,55,1,0,High Value / Loyal
CUS-004833,70,23.65,1640.01,Two year,High,1,43,9,1,2,Mid Value / Moderate
CUS-004834,44,147.35,6618.97,One year,Low,7,34,7,1,1,Low Value / Dormant
CUS-004835,24,147.45,3705.78,Two year,Medium,3,6,45,1,3,New / At-Risk
CUS-004836,19,69.16,1269.58,One year,High,1,49,35,0,3,New / At-Risk
CUS-004837,18,23.32,401.37,Month-to-month,High,3,60,18,1,0,High Value / Loyal
CUS-004838,30,114.54,3331.47,Month-to-month,Medium,7,51,27,0,3,New / At-Risk
CUS-004839,42,128.03,5503.67,Month-to-month,High,3,9,4,0,1,Low Value / Dormant
CUS-004840,33,36.25,1159.78,Month-to-month,Medium,7,5,23,0,3,New / At-Risk
CUS-004841,12,37.61,455.12,One year,Low,6,64,52,1,0,High Value / Loyal
CUS-004842,27,126.89,3456.95,One year,High,4,16,57,0,3,New / At-Risk
CUS-004843,39,139.85,5341.95,One year,High,7,59,6,0,1,Low Value / Dormant
CUS-004844,9,122.8,1057.52,Month-to-month,Medium,1,56,19,1,0,High Value / Loyal
CUS-004845,21,46.1,958.28,One year,Medium,2,65,1,0,0,High Value / Loyal
CUS-004846,29,73.5,2064.68,Month-to-month,Medium,3,84,56,1,0,High Value / Loyal
CUS-004847,33,98.11,3135.46,Month-to-month,Medium,9,35,42,1,3,New / At-Risk
CUS-004848,62,40.84,2537.68,One year,High,4,10,9,1,2,Mid Value / Moderate
CUS-004849,15,47.38,722.98,Month-to-month,Medium,4,89,17,0,0,High Value / Loyal
CUS-004850,2,56.78,108.73,Month-to-month,Medium,0,47,33,0,3,New / At-Risk
CUS-004851,52,86.24,4519.43,Month-to-month,Medium,0,92,13,0,1,Low Value / Dormant
CUS-004852,44,86.4,3705.31,Month-to-month,High,0,35,55,0,2,Mid Value / Moderate
CUS-004853,54,125.86,6914.13,Month-to-month,Medium,4,62,9,1,1,Low Value / Dormant
CUS-004854,18,117.89,2187.87,Month-to-month,High,1,33,37,1,3,New / At-Risk
CUS-004855,3,138.79,429.14,Month-to-month,Medium,2,15,31,0,3,New / At-Risk
CUS-004856,7,128.28,886.25,Month-to-month,Low,7,85,52,1,0,High Value / Loyal
CUS-004857,43,53.0,2294.51,One year,High,9,35,2,1,2,Mid Value / Moderate
CUS-004858,38,63.07,2466.99,Month-to-month,Medium,7,10,54,1,3,New / At-Risk
CUS-004859,37,85.06,3008.82,One year,Medium,9,80,47,1,0,High Value / Loyal
CUS-004860,58,21.86,1280.99,Month-to-month,Medium,1,20,7,1,2,Mid Value / Moderate
CUS-004861,33,137.51,4690.44,Two year,High,7,8,8,1,1,Low Value / Dormant
CUS-004862,59,25.76,1500.72,One year,High,8,95,10,0,2,Mid Value / Moderate
CUS-004863,11,61.92,678.05,Month-to-month,High,9,8,15,1,3,New / At-Risk
CUS-004864,68,93.99,6518.52,Month-to-month,Medium,9,13,33,1,1,Low Value / Dormant
CUS-004865,68,87.32,5681.14,Month-to-month,High,5,88,23,1,1,Low Value / Dormant
CUS-004866,22,105.08,2285.32,One year,Medium,0,76,30,1,0,High Value / Loyal
CUS-004867,66,88.58,5726.69,Month-to-month,Low,2,59,4,1,1,Low Value / Dormant
CUS-004868,44,49.77,2084.12,Month-to-month,Low,4,81,32,1,2,Mid Value / Moderate
CUS-004869,6,46.14,268.42,Two year,High,2,47,29,0,3,New / At-Risk
CUS-004870,42,137.94,5733.25,Month-to-month,Medium,2,60,57,1,1,Low Value / Dormant
CUS-004871,25,54.32,1316.81,One year,Medium,8,41,54,1,3,New / At-Risk
CUS-004872,57,56.53,3255.03,Two year,Medium,4,52,29,0,2,Mid Value / Moderate
CUS-004873,55,73.68,4031.8,Two year,High,7,76,14,0,2,Mid Value / Moderate
CUS-004874,16,38.13,581.94,One year,Medium,6,54,38,0,0,High Value / Loyal
CUS-004875,14,85.95,1176.17,Two year,High,3,36,15,0,3,New / At-Risk
CUS-004876,39,106.45,3952.21,Two year,High,2,77,25,0,1,Low Value / Dormant
CUS-004877,28,122.18,3372.51,Two year,High,2,99,11,0,0,High Value / Loyal
CUS-004878,51,112.49,5598.74,Month-to-month,Medium,1,69,18,0,1,Low Value / Dormant
CUS-004879,49,39.19,1956.58,Month-to-month,High,4,13,46,0,2,Mid Value / Moderate
CUS-004880,9,79.29,699.86,Month-to-month,Medium,1,72,58,0,0,High Value / Loyal
CUS-004881,58,25.02,1432.83,Two year,Medium,1,11,34,0,2,Mid Value / Moderate
CUS-004882,45,22.31,1026.74,Month-to-month,High,3,8,19,1,2,Mid Value / Moderate
CUS-004883,22,77.22,1695.53,Month-to-month,Medium,5,31,20,0,3,New / At-Risk
CUS-004884,32,52.88,1701.87,Month-to-month,High,5,62,52,1,0,High Value / Loyal
CUS-004885,69,108.84,7766.09,One year,High,7,12,36,0,1,Low Value / Dormant
CUS-004886,69,114.15,7645.57,One year,High,5,11,14,1,1,Low Value / Dormant
CUS-004887,42,136.4,6009.15,Month-to-month,Medium,5,17,53,0,1,Low Value / Dormant
CUS-004888,53,118.89,6553.21,One year,High,3,27,48,1,1,Low Value / Dormant
CUS-004889,59,26.27,1516.95,Month-to-month,Medium,4,77,15,0,2,Mid Value / Moderate
CUS-004890,39,68.31,2768.81,Month-to-month,Medium,6,13,15,0,3,New / At-Risk
CUS-004891,15,55.49,853.53,Two year,High,9,86,22,1,0,High Value / Loyal
CUS-004892,71,70.2,5198.69,One year,High,8,44,43,0,2,Mid Value / Moderate
CUS-004893,29,40.81,1206.11,Month-to-month,Low,3,58,3,0,0,High Value / Loyal
CUS-004894,3,32.7,99.82,Two year,High,9,88,28,1,0,High Value / Loyal
CUS-004895,10,87.73,833.72,Month-to-month,High,0,30,36,1,3,New / At-Risk
CUS-004896,29,113.65,3287.47,One year,High,5,13,23,0,3,New / At-Risk
CUS-004897,35,111.25,3776.99,One year,Low,1,8,7,0,3,New / At-Risk
CUS-004898,6,78.62,463.44,Month-to-month,High,6,69,43,1,0,High Value / Loyal
CUS-004899,12,87.9,1105.26,One year,Medium,5,64,4,0,0,High Value / Loyal
CUS-004900,38,87.12,3173.44,Month-to-month,Low,8,52,42,1,2,Mid Value / Moderate
CUS-004901,19,109.9,2134.64,Month-to-month,High,5,6,28,1,3,New / At-Risk
CUS-004902,67,26.23,1699.95,Month-to-month,Low,5,71,50,0,2,Mid Value / Moderate
CUS-004903,8,112.29,854.04,One year,Medium,3,54,9,1,0,High Value / Loyal
CUS-004904,8,95.69,765.6,One year,Low,8,22,55,1,3,New / At-Risk
CUS-004905,47,45.75,2077.59,One year,Medium,2,63,49,0,2,Mid Value / Moderate
CUS-004906,4,26.38,110.42,One year,Medium,0,94,43,0,0,High Value / Loyal
CUS-004907,51,34.11,1688.0,Month-to-month,High,9,79,8,1,2,Mid Value / Moderate
CUS-004908,67,88.21,5728.05,Month-to-month,High,7,37,21,0,1,Low Value / Dormant
CUS-004909,45,118.59,5087.02,Month-to-month,Medium,7,56,9,0,1,Low Value / Dormant
CUS-004910,8,63.51,499.4,Two year,Medium,0,41,19,0,3,New / At-Risk
CUS-004911,16,69.29,1055.82,Two year,Low,8,60,19,0,0,High Value / Loyal
CUS-004912,67,141.44,9475.36,Two year,Medium,1,20,50,0,1,Low Value / Dormant
CUS-004913,9,47.69,429.47,Month-to-month,High,5,95,26,0,0,High Value / Loyal
CUS-004914,60,33.49,1919.48,One year,Low,8,69,52,1,2,Mid Value / Moderate
CUS-004915,71,64.64,4470.37,One year,Medium,5,45,37,0,2,Mid Value / Moderate
CUS-004916,15,116.97,1812.82,One year,High,6,58,9,0,0,High Value / Loyal
CUS-004917,71,101.39,7171.73,One year,Medium,8,76,18,0,1,Low Value / Dormant
CUS-004918,41,74.05,3016.34,Month-to-month,Medium,4,37,40,0,2,Mid Value / Moderate
CUS-004919,22,145.42,3262.78,One year,High,0,94,29,0,0,High Value / Loyal
CUS-004920,24,115.55,2832.78,One year,Low,8,39,15,0,3,New / At-Risk
CUS-004921,44,28.04,1266.17,Month-to-month,High,9,3,39,0,2,Mid Value / Moderate
CUS-004922,1,116.8,120.66,Two year,Medium,6,77,11,0,0,High Value / Loyal
CUS-004923,10,23.13,225.06,One year,High,7,75,53,1,0,High Value / Loyal
CUS-004924,56,104.54,5600.5,One year,Medium,1,74,4,0,1,Low Value / Dormant
CUS-004925,50,47.36,2339.78,One year,Medium,4,94,42,0,2,Mid Value / Moderate
CUS-004926,12,110.54,1373.55,One year,Medium,7,73,50,1,0,High Value / Loyal
CUS-004927,60,60.27,3463.68,Month-to-month,Low,6,94,2,1,2,Mid Value / Moderate
CUS-004928,26,133.49,3497.12,One year,Medium,6,93,23,0,0,High Value / Loyal
CUS-004929,41,63.8,2668.35,Month-to-month,Medium,3,38,53,0,2,Mid Value / Moderate
CUS-004930,36,100.56,3613.45,Two year,Medium,1,46,25,1,3,New / At-Risk
CUS-004931,23,57.17,1282.73,Month-to-month,High,9,49,30,1,0,High Value / Loyal
CUS-004932,43,139.24,5883.28,Month-to-month,Medium,2,34,46,1,1,Low Value / Dormant
CUS-004933,6,121.53,697.94,Two year,Medium,8,26,58,1,3,New / At-Risk
CUS-004934,69,51.63,3488.54,Month-to-month,Medium,3,2,53,0,2,Mid Value / Moderate
CUS-004935,43,143.34,5882.94,Month-to-month,High,0,56,51,0,1,Low Value / Dormant
CUS-004936,25,66.43,1698.35,Two year,Low,9,7,2,1,3,New / At-Risk
CUS-004937,18,104.74,1960.4,Month-to-month,Medium,3,36,53,0,3,New / At-Risk
CUS-004938,62,116.57,7323.89,Month-to-month,Medium,7,40,0,0,1,Low Value / Dormant
CUS-004939,13,22.98,303.39,Month-to-month,Medium,7,78,10,0,0,High Value / Loyal
CUS-004940,43,144.67,6203.3,Two year,Medium,9,91,44,1,1,Low Value / Dormant
CUS-004941,28,64.78,1751.38,Month-to-month,High,9,26,4,0,3,New / At-Risk
CUS-004942,18,44.67,764.5,One year,High,1,84,6,0,0,High Value / Loyal
CUS-004943,59,130.59,7584.71,Month-to-month,Medium,9,99,32,0,1,Low Value / Dormant
CUS-004944,60,111.38,6850.67,Month-to-month,Medium,3,75,12,0,1,Low Value / Dormant
CUS-004945,63,31.28,2061.15,Month-to-month,Medium,6,90,41,0,2,Mid Value / Moderate
CUS-004946,57,35.22,1993.47,Two year,Medium,7,99,30,1,2,Mid Value / Moderate
CUS-004947,51,112.97,5684.16,One year,Low,0,69,59,0,1,Low Value / Dormant
CUS-004948,56,29.72,1655.43,Month-to-month,Medium,7,16,51,1,2,Mid Value / Moderate
CUS-004949,27,139.23,3732.13,Month-to-month,Medium,0,75,49,1,0,High Value / Loyal
CUS-004950,32,116.4,3771.69,Month-to-month,Medium,5,97,12,0,0,High Value / Loyal
CUS-004951,9,63.61,585.93,One year,Medium,4,9,0,0,3,New / At-Risk
CUS-004952,68,67.18,4698.56,Month-to-month,High,9,22,48,1,2,Mid Value / Moderate
CUS-004953,46,85.84,4007.92,Month-to-month,Medium,6,5,43,1,3,New / At-Risk
CUS-004954,67,66.93,4456.12,One year,Medium,5,84,54,0,2,Mid Value / Moderate
CUS-004955,26,121.85,3310.72,Month-to-month,Medium,9,43,37,1,3,New / At-Risk
CUS-004956,8,146.72,1198.49,Month-to-month,Medium,0,98,38,1,0,High Value / Loyal
CUS-004957,6,95.99,571.7,Month-to-month,Medium,5,30,32,1,3,New / At-Risk
CUS-004958,24,77.98,1861.64,Month-to-month,Medium,2,74,41,0,0,High Value / Loyal
CUS-004959,48,48.96,2424.84,Month-to-month,Medium,5,32,59,1,2,Mid Value / Moderate
CUS-004960,45,104.95,4694.51,Month-to-month,High,6,88,34,0,1,Low Value / Dormant
CUS-004961,13,109.12,1420.93,One year,High,5,17,38,0,3,New / At-Risk
CUS-004962,69,109.07,7369.28,Month-to-month,Medium,8,67,41,1,1,Low Value / Dormant
CUS-004963,25,23.51,607.62,Month-to-month,Medium,8,26,41,1,3,New / At-Risk
CUS-004964,20,136.89,2743.82,One year,High,7,12,8,0,3,New / At-Risk
CUS-004965,66,63.95,4243.13,One year,High,4,37,5,0,2,Mid Value / Moderate
CUS-004966,45,116.74,5453.35,Month-to-month,Medium,9,42,55,1,1,Low Value / Dormant
CUS-004967,47,118.77,5817.17,Month-to-month,High,2,57,40,1,1,Low Value / Dormant
CUS-004968,63,104.57,6801.63,Month-to-month,Low,3,12,54,0,1,Low Value / Dormant
CUS-004969,55,71.33,3752.78,Two year,High,9,46,8,1,2,Mid Value / Moderate
CUS-004970,19,99.09,1872.07,One year,Medium,7,97,26,0,0,High Value / Loyal
CUS-004971,35,25.23,869.07,Month-to-month,Low,8,27,41,1,2,Mid Value / Moderate
CUS-004972,53,119.05,6128.71,Month-to-month,Low,7,78,28,1,1,Low Value / Dormant
CUS-004973,26,32.95,891.64,One year,Medium,9,7,3,1,3,New / At-Risk
CUS-004974,14,71.58,1041.17,Month-to-month,Medium,2,38,24,0,3,New / At-Risk
CUS-004975,45,33.47,1500.94,One year,Medium,6,48,15,0,2,Mid Value / Moderate
CUS-004976,44,128.82,5460.93,Two year,Medium,7,42,56,0,1,Low Value / Dormant
CUS-004977,65,91.54,5660.51,Month-to-month,Medium,2,27,33,0,1,Low Value / Dormant
CUS-004978,51,109.82,5566.57,Month-to-month,High,0,10,10,0,1,Low Value / Dormant
CUS-004979,43,108.74,4460.53,Month-to-month,High,6,42,8,1,1,Low Value / Dormant
CUS-004980,23,129.41,3009.01,Month-to-month,Medium,2,58,34,1,0,High Value / Loyal
